ARKF1C61187FB5BC0E,"Oklahoma"
ARKF3N11187B99FBCA,"MANCHESTER"
ARKFC2X1187B9A03DC,"Brooklyn, NY"
ARKFGBQ1187FB378BF,"New York"
ARKFGDD11F4C842D5C,"Mass. - Boston"
ARKFIIN1187FB59E5F,"OKLAHOMA CITY, Oklahoma"
ARKFJ3B1187FB3C025,"Grand Rapids, MI"
ARKFJI71187FB55484,"London, England"
ARKFMDQ1187B994AC5,"Stockholm, Sweden"
ARKFR6W1187FB3FCC4,"Los Angeles, CA"
ARKFVXR1187B999712,"California - LA"
ARKFXJJ1187B9AAB59,"Dallas, TX"
ARKFY741187B9A5922,"Illinois"
ARKG27B1187B99944A,"California - SF"
ARKG2NF1187FB4A1B4,"Tennessee"
ARKG4R11187B996210,"Boulder, CO"
ARKG9A11187FB52CFE,"Dayton, OH"
ARKGCFR1241B9CE502,"GERMANY"
ARKGF0B1187B9B1CA5,"Spain"
ARKGFOK122988FDE8C,"CANADA - Ontario"
ARKGG4G1187B98A8BB,"Italy"
ARKGGBJ122ECCBAC65,"Connecticut"
ARKGJMU1187FB52A3D,"Tacoma, WA"
ARKGMWY1187FB48338,"Provo, Utah"
ARKGR101187B99B000,"Miami, FL"
ARKGS2Z1187FB494B5,"London, England"
ARKGVPG1187B991BB5,"Iowa"
ARKGW1H1187FB52357,"Ohio"
ARKGX701187B993970,"New Orleans, LA"
ARKGYG81187FB579A8,"Los Angeles CA"
ARKH5YF1187B99B50A,"Burlington, Ontario, Canada"
ARKHBJI1187B99C403,"Philadelphia, PA"
ARKHBUD11E2835EF52,"Oregon"
ARKHCVH12086C1468E,"Hong Kong"
ARKHPRJ1187FB5C0B5,"Detroit, MI"
ARKHS1I1187FB48B57,"Washington"
ARKHSUQ1187B98DBDC,"ITALY"
ARKHVV11187B991571,"Seattle, WA"
ARKHVYK1187B994374,"New York, NY"
ARKHXV61187B993773,"New York, NY"
ARKHYHX12454A2E40A,"Tennessee"
ARKI18W1187FB59D6D,"Chester, PA"
ARKI4101187B9AD13D,"California"
ARKI91N1187FB4989B,"Scunthorpe, Lincolnshire, England"
ARKIFFW1187B9B1F9E,"NEW YORK, US"
ARKIQCZ1187B9A7C7C,"Northampton, Northamptonshire, En"
ARKIQKY11EB9C80F94,"Indiana"
ARKJ5U21187FB4E721,"Meadow, TX"
ARKJN271187B99D90D,"Athens, GA"
ARKJRV51187B990576,"United States"
ARKJS6R1187FB46324,"Detroit, MI"
ARKJU6Z1187B995F03,"California"
ARKJWJD1187FB5A317,"Reading, England"
ARKK2431187B99B654,"RUMSON, New Jersey"
ARKKEQR1187B9A4D0F,"Long Beach, CA"
ARKKEV511C8A415BAE,"Czech Republic"
ARKKH9Y1187B98A4FD,"Spain"
ARKKPRW1187FB4D81E,"Colorado"
ARKKQBD1187FB3715B,"San Francisco, CA"
ARKKSWA11F50C4A9FA,"England"
ARKKTIY11F4C845817,"CANADA - Ontario"
ARKKVT41187B99B0DF,"Sheffield, England"
ARKKXWZ1187FB54490,"Texarkana, TX"
ARKKZBY1187B98944D,"Jamaica"
ARKKZGP1187B99F0FF,"FR"
ARKL0ED1187FB5143A,"Lexington, KY"
ARKL4LE1187B98FDBC,"Pennsylvania"
ARKL75U1187FB5B8B6,"Waukesha WI"
ARKLBZV1187B98DDDB,"California - LA"
ARKLEYX1187B99AA4A,"Ukraine"
ARKLJCW1187B9B6420,"Oakland, CA"
ARKLKMU1187FB4EF65,"Chicago, IL"
ARKLKPE1187FB521B3,"Halifax, Nova Scotia, Canada"
ARKLKQS11E2835CE89,"Nevada"
ARKLUVM1187FB4C619,"Baltimore, MD"
ARKLV1G1187B989FE9,"Romania"
ARKLW4E1187FB4D819,"Cleveland, OH"
ARKM0XY1187B9B9D40,"Mexico City, Mexico"
ARKM9O01187B98FF88,"Khartoum, Sudan"
ARKMIBT11F4C8430D9,"Brooklyn, NY"
ARKMKYY1187B98D3FE,"Winnipeg, Canada"
ARKMPF21187B9B8907,"Bloomington, IN"
ARKMQS41187B9B7ACE,"Rochester, NY"
ARKMUZH1187B98E91C,"Seattle, WA"
ARKMYJA11E8F5C0527,"Colorado Springs Colorado USA"
ARKMZMT1187B9AC1F9,"Birmingham, England"
ARKN0BY1187B9B6D53,"Texas"
ARKN3RH1187B9B06C2,"Mass. - Boston"
ARKN9MJ1187B9AE73D,"Great Britain / UK"
ARKNICM1187B9B9CE5,"Highland Park, CA"
ARKNPAZ1187B98E925,"Washington, D.C."
ARKNTIQ1187FB56EF1,"London, England"
ARKNW0S1187FB3B472,"Pittsburgh, PA"
ARKNWHS11F50C4B956,"California - SF"
ARKNWJO11F50C51551,"California"
ARKO0RM1187FB50C4F,"New York, NY"
ARKO3FX1187B98AF6C,"New York"
ARKO4ZW1187B98EA29,"Elmhurst, Queens, New York, NY"
ARKOKZ21187B993FDB,"Brooklyn, NY"
ARKOM001187B99A774,"United States"
ARKON4P1187B98B291,"Plymouth, Devon, England"
ARKOP291187FB41271,"Grenoble, France"
ARKOSUV1187FB3C1FC,"London, England"
ARKOTTR11EBCD76E8F,"USA"
ARKOVFX11EBCD75758,"California - LA"
ARKOX4P1187B9ACC42,"Memphis, TN"
ARKOYDF11E8F5C130F,"bogota Colombia"
ARKOZ4M1187B99468F,"Columbus, OH"
ARKP23F1187B9A26F9,"New York, NY"
ARKP38G1187FB56ECE,"GERMANY"
ARKP3YJ1187FB381AF,"New Orleans, La"
ARKP3ZN1187B9AF544,"A CITY NEAR U!, Illinois"
ARKP5H91187FB3DA26,"Santiago, Chile"
ARKP7FY1187B98F0D9,"oakland USA"
ARKP8EK1187B9B2357,"Edinburgh, Scotland"
ARKPDFV1187B99804D,"Pell City, AL"
ARKPJJV11F50C470C0,"NY - New York City"
ARKPL2M1187FB45663,"KekeLand, Maine"
ARKPPGZ1187B9AD954,"Washington DC"
ARKPW0Y1187B99C670,"Tucson, AZ"
ARKPWTB11E8F5C12B9,"New Jersey USA"
ARKQ6QN1187B9B016D,"Ipswich, England"
ARKQ9XB1187B9B0585,"Seoul, Korea"
ARKQAB01187FB5B3FE,"California"
ARKQABY122988F3390,"Missouri"
ARKQGYN11F4C83D508,"Denton, Texas"
ARKQIH41187B9AB5B6,"La Crescenta, California"
ARKQIZW11F50C48864,"Great Britain / UK"
ARKQJIH1187B9BA396,"Denver, CO"
ARKQN8X1187B99221C,"East Germany"
ARKQOWJ123E29C1F2D,"United Kingdom"
ARKQPVW1187FB4CD9A,"St Albans, UK"
ARKQQZA12086C116FC,"Washington DC"
ARKQRTD1187B9AF850,"Uppsala, Sweden"
ARKQTID1187FB418C2,"Great Britain / UK"
ARKQX3U1187FB3A5DC,"Los Angeles, CA"
ARKQXRO1187FB4DDF1,"Florida"
ARKQZUV1187B99D935,"Sweden"
ARKRQSV1187B99FB13,"Memphis, TN"
ARKRRTI123526A0A1A,"New Jersey"
ARKRTY31187FB57668,"Amsterdam, The Netherlands"
ARKRUIT11F50C4E6B1,"AUSTRALIA - Queensland"
ARKRX531187B99C803,"Minneapolis, MN"
ARKRXJE1187FB43CA8,"Los Angeles, CA"
ARKRXOT122ECCBD245,"Texas"
ARKS0051187FB43934,"Los Angeles, CA"
ARKS0LJ1187B9A035C,"Charleston, SC"
ARKS2FE1187B99325D,"New Orleans, LA"
ARKS49K1187FB3CDE5,"England"
ARKSCPT1187FB3CB54,"Weybridge, Surrey, England"
ARKSE6G1187B9B3477,"NY - New York City"
ARKSLFG1187B99DADD,"UK"
ARKSLHB122ECCB8198,"NY - New York City"
ARKSO9A1187FB44956,"New York, NY"
ARKSW3R1187B989674,"Brooklyn, NY"
ARKSYDF1187FB4F45B,"England"
ARKSZW81187B9B695D,"New York, New York"
ARKT0VO1187B9A24B1,"Georgia"
ARKT5SH1187B9AE8BF,"HOLLYWOOD, California"
ARKT6RG1187B9908B9,"Saronno Italy"
ARKTEAW1187FB532C5,"London, England"
ARKTHKM1187B9B59A4,"Philadelphia, PA"
ARKTRR21187B9911DA,"London, England"
ARKU15L1187B99198D,"Budapest, Hungary"
ARKU2GK1187B98C8AB,"NY - New York City"
ARKU3Z61187FB51DCA,"St Michael, Barbados "
ARKU4MO1187FB38262,"North Carolina"
ARKU8T01187FB52E08,"New Zealand"
ARKUAXS11F4C841DEB,"Washington DC"
ARKUI581187B9A6856,"Manchester, England"
ARKULSX1187FB45F84,"Utah"
ARKURQ01187B990F15,"GARDINER, New York"
ARKV6LP1187B9B5855,"New York, NY"
ARKV9PA1187B9A6963,"Yiewsley, London, England"
ARKVAFC1187B98A869,"Nashville TN"
ARKVDUM11E8638B531,"New Jersey USA"
ARKVEIM1187FB4D597,"Los Angeles, CA"
ARKVITV1187B9AE854,"Colchester, England"
ARKVMRR122CC3B110A,"North Carolina"
ARKVPUZ122ECCBA981,"Great Britain / UK"
ARKVU6B1187B9AF1A7,"Brooklyn, NY"
ARKVV481187B9990EC,"Dartford, Kent, England"
ARKWCTC1187B9A57D4,"Northampton Massachusetts USA"
ARKWHBZ12086C136FF,"Ohio"
ARKWI481187B9A0433,"Marlboro, New York"
ARKWJC61187B9B074A,"PARK CITY, Utrecht"
ARKWXDA11F4C83B665,"Piqua, OH"
ARKWZ6U1187B9A3D92,"Louisiana"
ARKX5771187B996A2D,"Los Angeles, CA"
ARKXBAH1187FB3F8AD,"Sunderland"
ARKXDNO1187FB475D7,"California - SF"
ARKXI1P1187FB46FBC,"Bedford Virginia USA"
ARKXIWD1187B9A8BCF,"Rumble Ville Toledo, Ohio"
ARKXRCO1187FB4C634,"Chicago, IL"
ARKXRT61187FB4CF2D,"Nottingham, England"
ARKXUPJ1187B999F0E,"Glen Ridge,  NJ"
ARKXVCB12454A3E0BA,"Dolores Hidalgo, Guanajuato, Mexi"
ARKY3ER1187FB5B5D1,"NY - New York City"
ARKYA2I1187B9AD926,"Hamburg, Germany"
ARKYDLM1187B98BABF,"Tennessee"
ARKYFOV11F50C51211,"Alabama"
ARKYGIG11E8F5BFBF4,"Pittsburgh Pennsylvania USA"
ARKYI5T1187B99334F,"North Carolina"
ARKYJU11187B98A56C,"Chicago, IL"
ARKYRSL11EB9C82478,"Winnipeg Manitoba Canada"
ARKYRYH11F4C84282E,"Brooklyn, NY"
ARKYU2C1187B9970E4,"New York, NY"
ARKYVST11E8A2E2493,"CANADA - Ontario"
ARKZ2UK1187B98D2D7,"North Carolina"
ARKZ68G1187B98B189,"Leeds, England"
ARKZ9HT1187FB38E18,"Detroit, MI"
ARKZE2H1187B9B0C3C,"Texas"
ARKZE9W1187FB3CBDA,"England"
ARKZICR11F4C83E1CE,"Florida"
ARKZN0R11C8A421BD2,"California - LA"
ARKZPHN1187B9B76CF,"Bronx, NY"
ARKZSC51187FB40A8C,"Jarrow, England"
ARKZSKN1187B98F97E,"Nevada"
ARKZT1W1187FB54EEA,"Alta Dena, CA"
ARKZWHR1187B996F0D,"East Lansing, MI"
ARL05O01187B9AC5A2,"Clemmons North Carolina USA"
ARL0AJ11187FB4EBA9,"London, England"
ARL0G0U1187FB56BE5,"Omaha, NE"
ARL0HOX1187FB494C0,"Los Angeles, CA"
ARL0IW81187B9A6A4A,"San Luis Obispo, CA"
ARL0SKE1187B9A4C36,"Stockholm"
ARL120B1187B9B3BE7,"NY - New York City"
ARL16O91187B98FDD6,"NY - New York City"
ARL17PR1187FB4D10A,"New York, NY"
ARL1AFK1187FB3B05B,"Champaign, IL"
ARL1E6W1187B9A4B01,"Texas"
ARL1G0L1187FB4066D,"Chapel Hill, NC"
ARL1HUT1187B998F7E,"Greece"
ARL1JYK119B8668ECD,"Florida"
ARL1UP81187FB3E951,"Houston, TX"
ARL21N61187B98F197,"Kansas City, MO"
ARL27HP1187B98E41E,"D�orf, Germany"
ARL2GRI1187B9A2E18,"Georgia"
ARL2OGP1187FB5801E,"CANADA - Québec"
ARL2ORC1187B9AD2E7,"Montgomery, AL"
ARL2Q8V1187FB4920C,"Jakarta, Indonesia"
ARL2W2N1187B9B9B92,"California - LA"
ARL358I1187B9A78BE,"Wisconsin"
ARL35T11187B990E70,"MIDDLE RIVER, Maryland"
ARL36OE1187B992ABF,"Los Angeles, CA"
ARL3A4K1187B99C2C0,"NY - New York City"
ARL3IIC1187FB394BD,"Paris, France"
ARL3KSN1187B9A8602,"Pennsylvania"
ARL3O8D1187FB59B0D,"Great Britain / UK"
ARL3PIR1187B9AB78C,"Edmonton, Alberta, Canada"
ARL3VGT1187FB40E8E,"Buenos Aires."
ARL3X871187B996C0C,"Bloomsburg, PA"
ARL42NO1187B98BBD0,"Florida"
ARL43EQ1187FB4D5EC,"Minnesota"
ARL4F9C1187FB46639,"France"
ARL4FRQ1187FB3B59B,"England"
ARL4R0F1187FB4D172,"Ohio"
ARL4UVN1187FB3E35B,"Glasgow, Scotland"
ARL4W6Q1187FB4713C,"?, Illinois"
ARL50UG1187FB4D9BA,"California - LA"
ARL53RS1187B9B19AD,"Kingston, Jamaica"
ARL5B521187B98B8D9,"Torquay, England"
ARL5BQX1187FB586E8,"El Dorado, AR"
ARL5L411187B9B197B,"Omaha, NE"
ARL5Q10119B86682EE,"Canada"
ARL5WLR1187B9A4FA1,"Great Britain / UK"
ARL674B1187B992781,"St. Louis, MO"
ARL68US1187FB3DE5E,"Camden, SC"
ARL6FQC1187FB3EBB0,"Tucson, AZ"
ARL6IQG1187B99970C,"Spencer, WI"
ARL6JSN1187B9910F5,"Washington"
ARL6QLH1187FB45346,"Sicily, Italy"
ARL6VZT1187B98D645,"Brooklyn, NY"
ARL6XXC1187B99527C,"Bristol, England"
ARL740J1187B98A5CA,"Luton, UK"
ARL752Q1187FB35EFE,"Mexico"
ARL76951187FB46769,"Bradford-on-Avon, Wiltshire, Engl"
ARL7CJD1187B990C5B,"San Francisco, CA"
ARL7CNG119B3402DDB,"Canada"
ARL7G4R1187FB442A9,"Denver, CO"
ARL7J6J1187FB5C659,"NY - New York City"
ARL7PFK1187B9ABF54,"New York, NY [The Bronx]"
ARL7VLB1187FB4DA30,"Edinburgh, Scotland"
ARL7Y9M1187B9B768B,"Tennessee"
ARL7YU61187B9B85D7,"Louisiana"
ARL88QM1187FB5940C,"CANADA - Ontario"
ARL8DBH1187B9999E2,"Athens, GA"
ARL8KE01187B9B00C3,"GLENDALE, California"
ARL8MBA1187FB5BC31,"Mass. - Boston"
ARL90F11187B9B0A4F,"London, England"
ARL926F1187FB4B9A0,"Ann Arbor, MI"
ARL92EA1187B9A1944,"Toronto, Ontario, Canada"
ARL99WU1187B98FB1F,"Bentonia, MS"
ARL9C2G1187B9A497C,"Queens, NY"
ARL9MID1187B9ABA14,"Athens, GA"
ARL9UIX1187B9B51C1,"New York, NY"
ARLA0BN1187B98DE7F,"Nassjo, Sweden"
ARLAGXR11F50C50A11,"Florida"
ARLAQ2L1187B98EB41,"Sacramento California USA"
ARLATCO1187B9AF692,"Los Angeles, CA"
ARLAVYX1187B99FC61,"Los Angeles, CA"
ARLB02I1187FB533FC,"ES"
ARLB1N91187B99D823,"Berlin, Germany"
ARLB7A11187B9A331A,"Lake Charles, Louisiana"
ARLB8HJ1187B99054A,"Alaska/Texas/Mexico"
ARLBAAZ1187FB4C062,"Denmark"
ARLBIFO1187B9B122F,"Keyport, NJ"
ARLBKSO1187FB47ED5,"Missouri"
ARLBLHM1187B99A51D,"Georgia"
ARLBR5Z1187B989E3A,"New Jersey"
ARLBVEN11F4C83B6AB,"Texas"
ARLBWGB1187B9A2096,"Horsens, Denmark"
ARLBXGO11F4C83E520,"Florida"
ARLBXLP11F50C4CE30,"Bergamo"
ARLC43N1187FB390C0,"Calgary Alberta Canada"
ARLC4981187B9938F1,"Netherlands"
ARLC5ZX1187FB4F29B,"ITALY"
ARLCD3T1187FB57501,"CANADA - Ontario"
ARLCEGX11F4C84782D,"New Hampshire"
ARLCOAV1187FB43012,"California - SF"
ARLCOOQ1187B99BCC0,"PRESCOTT, Arizona"
ARLCORL1187B9B920D,"California"
ARLCQXQ124207810B2,"Ohio"
ARLCY8L1187FB56F41,"Jacksonville, FL"
ARLD7951187B994602,"Pennsylvania"
ARLDDJ01187FB48E7E,"Vancouver, B.C., Canada"
ARLDK9H1187FB522E7,"Ashville, NC"
ARLDL3D1187FB4D28F,"Scotland"
ARLDLCI1187B99A040,"Big Mamou, LA"
ARLDLQH11E2835EBD7,"NY - New York City"
ARLDMBK1187B9A3351,"Superior/Spooner, Wisconsin"
ARLDN8M1187B988B77,"Kentucky"
ARLDNYD11E2835CCFA,"North Carolina"
ARLDSCZ1187FB5757D,"Texas"
ARLDW2Y1187B9B544F,"Dayton, OH"
ARLDW6Z1187FB3F2A0,"Mexico City, Mexico"
ARLDWOV12086C14E2D,"Chennai"
ARLDX1T1187B991E69,"Cotui, Dominican Republic"
ARLDY0V1187B98ABAA,"TAYLORSVILLE, North Carolina"
ARLE02J1187FB459E0,"NY - New York City"
ARLE3PW1187FB3D799,"Florida"
ARLE4R71187B9B9ED5,"Buffalo, NY"
ARLE5971187FB38C21,"Umeå, Sweden"
ARLE7141187B9B7EA4,"BARBERÀ DEL VALLÉS"
ARLEBU11187B9AE013,"Saltburn-by-the-Sea, Cleveland, E"
ARLEGVY1187B9B335F,"Kyoto, Japan"
ARLELZZ1187B993920,"TR"
ARLEM6S11C8A42C78B,"GERMANY"
ARLEOFK1187B997605,"NY - New York City"
ARLEYDF1187FB546F1,"Denmark"
ARLEZSW1187B9A7D2D,"CANADA - Ontario"
ARLF1C31187B9AC1A6,"Nottingham, England"
ARLF8H11187B9B64CB,"Tamworth &amp; Dudley"
ARLFEI31187FB3E12D,"Illinois"
ARLFEUK1187FB4D4BC,"Boston, MA"
ARLFPCU12086C148B0,"Michigan"
ARLFPL51187B99BCBE,"Tabor City, NC"
ARLFPQB1187B994679,"Chicago, IL"
ARLFPWP1187B98ACF8,"New Orleans, Louisiania"
ARLFWEY1187FB4FBA2,"Jackson, MS"
ARLFZQN1187B9A4E05,"NY - New York City"
ARLG2661187B99BD58,"Washington"
ARLG6A71187B99FC38,"Philadelphia, PA"
ARLGA561187FB4305E,"Odense, Denmark"
ARLGA721187FB4630F,"Under your bed."
ARLGBE01187B993466,"Toulouse, France"
ARLGJWW1187FB4FC73,"Stockholm, Berlin"
ARLGLB31187B9AE0C2,"Missouri"
ARLGMPN11F4C83C496,"San Francisco"
ARLGOJR11F50C4B5D5,"Connecticut"
ARLGOPI1187FB492FD,"Summerhausen, Germany"
ARLGQRY1187FB3AAA5,"Long Beach, California"
ARLGUTA1187B9B605F,"The Bronx, New York, NY"
ARLGWFM1187FB4AC9F,"California - LA"
ARLGZ1U119B3403C2B,"US"
ARLGZVX1187FB576AC,"Louisiana"
ARLH0QN1187FB42083,"Arizona"
ARLH2VS1187B9A0EE9,"Milan, Italy"
ARLH4CH11C8A4173EC,"Lanciano Italy"
ARLH9TN1187B98E170,"Corning, NY"
ARLHB6B1187B9B1B14,"LAKE CITY, Florida"
ARLHGZP1187B99954A,"Fayetteville,NC 28301"
ARLHIF31187B98BF76,"Washington, DC"
ARLHMVI1187B9897DA,"MALDEN, Massachusetts"
ARLHPGS1187B9BA137,"Phoenix"
ARLHPN6119B8669866,"California - SF"
ARLHSCT1187FB4F7EC,"UK - England - London"
ARLHSLA1187FB3D5BD,"Sumner, WA"
ARLHURZ1187FB54C71,"Chicago, IL"
ARLHVR91187B99E8DE,"Mass. - Boston"
ARLHWH71187FB4839A,"Leominster, MA"
ARLHYM91187FB4D60B,"Nottingham, England"
ARLI15G1187B9B1A4F,"Hamburg"
ARLI8NL1187B997A51,"St. Paul, NC"
ARLI9NJ1187B9911FB,"Tokyo, Japan"
ARLIIVS1187FB5583B,"Baltimore, MD"
ARLIIW01187FB5C9E3,"Reading"
ARLIN7B1187FB48801,"Florida"
ARLINGT11F4C83C42B,"Auckland, New Zealand"
ARLIQ281187FB3DC05,"Chelmsford, Essex, England"
ARLISJI122ECCB8B81,"Adelaide"
ARLJ6LM1187FB3A392,"Arizona"
ARLJEM21187B9901B5,"New Jersey"
ARLJHVB122C867646B,"Switzerland"
ARLJIGA122C849866D,"CANADA - other"
ARLJQ4M1187B9AD581,"Accrington, Lancashire, England"
ARLJREG1187FB59512,"New York, NY"
ARLJV9X1187FB4F893,"Milwaukee, WI"
ARLJWTL1187B98C0DE,"Boston, MA"
ARLK0UE1187FB5609F,"Toledo, OH"
ARLK28D1187FB36B67,"New York, NY [The Bronx]"
ARLK2A51187B9980BD,"South Carolina"
ARLK3YL1187B9B5665,"SWEDEN"
ARLKCEH11F4C8426B4,"Maryland"
ARLKCMN1187FB599FB,"Nashville"
ARLKF241187FB38754,"Bristol, England"
ARLKF6O1187FB3659C,"Oxford, England"
ARLKFED11F4C83B6AE,"Minnesota"
ARLKFMA1187B994123,"DENMARK"
ARLKIWX1187B98DD9E,"New York, NY"
ARLKLOK12454A3E6DF,"Bergen, Norway"
ARLKNCZ1187FB47DE4,"HOUSTON, Texas"
ARLKNEO1187FB40A58,"LOS ANGELES, California"
ARLKOKZ122ECCBC687,"California - SF"
ARLKOU21187FB56AA0,"Wollongong, NSW, Australia"
ARLKQJN1187FB57135,"Chicago, IL"
ARLKUST122CC3B2C58,"GERMANY"
ARLKXW31187B99642C,"NEW ZEALAND"
ARLKYO81187B9AB46B,"Scotland"
ARLL29O1187B996028,"Queens, NY"
ARLL3WH1187FB5CAA0,"Kentucky"
ARLL5HT1187B9B6134,"Washington"
ARLL5YZ1187B9AF024,"Pinner, Middlesex, England"
ARLL7QE1187FB3C9C0,"Washington, D.C."
ARLLEVD1187B9896E1,"London, UK"
ARLLKHB12454A4776C,"Atlanta, GA"
ARLLRL61187B9B6698,"Tacoma, WA"
ARLLSCG122ECCBA9FF,"California - LA"
ARLM6I41187B9BA123,"Oklahoma"
ARLMCKU1187FB3DE6A,"NY - New York City"
ARLMHBX122988FBF00,"Texas"
ARLMHFV1187B9A3833,"New York, NY [Brooklyn]"
ARLMHGU1187FB36540,"Stockholm, Sweden"
ARLMIJQ122988FF507,"Washington"
ARLMLFO1187B9A499B,"England"
ARLMODD1187B989E2F,"West Indies"
ARLMRES11F4C83E1E1,"Oregon"
ARLMSOV1187B9AE5D4,"Dundalk, County Louth, Ireland"
ARLMY6B1187B99205B,"Detroit, MI"
ARLN1DG1187FB4F846,"USA"
ARLN9GU1187B9A1E5C,"New York, NY"
ARLND2Q1187B9AFFD9,"Seattle, WA"
ARLNFCY1187FB40CBC,"Invercargill, New Zealand"
ARLNGJW1187B9A241C,"Göteborg"
ARLNKRW1187B9B63F1,"Louisiana"
ARLNNWN122988F20A1,"Mass. - Boston"
ARLNPDY1187B9B6D7F,"Wausaukee, WI"
ARLNPGY1187FB5B7CD,"Jamaica, NY"
ARLNSD41187FB4D9A0,"Italy"
ARLNSRI1241B9C3FED,"Hamburg"
ARLNYDO1187FB5503E,"Ontario, Canada"
ARLO2801187FB3CBF5,"New York, NY"
ARLO5L61187B9B26F4,"Houston, TX"
ARLOBLM1187B9A817A,"Delaware"
ARLOH1B1187B999A9C,"Toronto, Ontario, Canada"
ARLOJKG1187FB53AA4,"Berlin Germany"
ARLOOJY12454A52107,"Brooklyn, New York"
ARLOZU11187FB37384,"Texas"
ARLP5VT1187FB3DAA3,"Kansas City, MO"
ARLP9UB1187FB5B2D2,"Pennsylvania"
ARLPELY1187B9AEB73,"Toronto, ON"
ARLPFWM1187FB4CCCB,"East Durham, NY"
ARLPJ6K1187B9B271F,"NY - New York City"
ARLPJW01187B99578A,"Louisville, KY"
ARLPTB41187FB4EF27,"Washington"
ARLPUXI1187B995852,"Brooklyn New York USA"
ARLPWP41187FB5AA33,"Lee County, MS"
ARLPWQD1187B98A316,"CANADA - Ontario"
ARLPWXD1187FB4CB6A,"Copenhagen/Aarhus - Denmark"
ARLPXQE1187B99066C,"jakarta"
ARLPYM31187FB51539,"London, England"
ARLQ1IL1187FB3C77A,"Los Angeles, CA"
ARLQ4CK1187B9B748F,"Grand Rapids, MI"
ARLQ4Q91187FB4539A,"Cardiff"
ARLQ5EV1187FB4491D,"Colorado"
ARLQ6CF1187B9A9DFD,"Virginia"
ARLQEYG11F4C842BD6,"Indianapolis, IN"
ARLQTTV1187B993461,"Houston, TX"
ARLQWCA1187FB4BA36,"Amherst, MA"
ARLQWNC1187FB47425,"Northampton, England"
ARLR2QA1187B9936A6,"UK"
ARLR9U31187B9A71AD,"Ann Arbor, MI"
ARLRAQ71187FB3D28B,"Utah"
ARLREPU12086C16B30,"yay"
ARLRHRM11E2835E415,"Basingstoke"
ARLRJTG11EBCD7BC85,"AUSTRALIA - Queensland"
ARLRRUM1187B9AEE65,"San Antonio, TX"
ARLS5QT1187B99563A,"Rainier, Oregon"
ARLS6SR1187FB4D950,"England"
ARLS9BQ1187FB37FB1,"Texas"
ARLSC551187B99C55C,"UK"
ARLSEGY11F4C8489F3,"Jamaica"
ARLSFQ41187FB4F03F,"Sweden"
ARLSGLC1187B9A969B,"Pretoria"
ARLSGUY1187B98AEBC,"USA"
ARLSMEN1187B98D6DF,"Rochester, NY"
ARLSRPJ1187FB4787A,"Detroit, MI"
ARLSRR31187FB434FF,"Atlanta, GA"
ARLSRVG1187B9B8CFF,"Chicago, IL"
ARLST841187FB479E9,"Los Angeles, CA"
ARLSUSD1187B9B662F,"AUSTRALIA - Western Australia"
ARLSW1V1187FB38523,"Toledo, OH"
ARLSWXA1187B98E534,"Albuquerque, NM"
ARLSYRZ1187FB3FAF5,"Little Rock, AR"
ARLSZSU11F4C848362,"Washington"
ARLT2E61187B997834,"Stockholm New Jersey USA"
ARLT50D1187B98E956,"Toronto"
ARLT9QW1187B99AA6D,"Great Britain / UK"
ARLTBX61187B98DAAC,"Cardiff, Wales"
ARLTMFY1187FB4B0D8,"Florida"
ARLTNUX1187B9B10E5,"New York, NY"
ARLTNYM1187FB5B422,"Texas"
ARLTQE61187B9A4C92,"Malaysia"
ARLTRCT1187B988FFD,"England"
ARLTWXK1187FB5A3F8,"Fort Worth, TX"
ARLTX751187B9A1828,"Birmingham, AL"
ARLU4GD1187FB42E38,"Sheffield, Yorkshire, England"
ARLUDMT1187B9AC60D,"Adelaide, SA"
ARLUE9O1187B99308E,"Newark, NJ"
ARLUGVK11F4C8438BA,"Minnesota"
ARLUIKL120AB961E61,"CANADA - Ontario"
ARLUQOL12454A42244,"Jamaica"
ARLUQYP1187B9B6BA0,"New York, NY"
ARLUSLL1187FB48555,"Los Angeles, CA"
ARLUUYZ1187B9B230F,"Colorado"
ARLUXKR122ECCB96B7,"NORWAY"
ARLUYO01187B98A6F6,"Floyd, VA"
ARLUZBO11C8A415F5F,"San Jose California USA"
ARLV0ZB1187FB49125,"New Jersey"
ARLV6JV1187B98DA0C,"CANADA - Nova Scotia"
ARLV82B1187B9936E2,"Virgin Islands US"
ARLV8S31187B988B71,"S�, France"
ARLVGHN1187B98B1AF,"Surbiton, Surrey, England"
ARLVHLT1187B9AE566,"Germany"
ARLVKKK1241B9CD82E,"Melbourne"
ARLVU821187B998BC2,"Christchurch, New Zealand"
ARLVUJT1187B9892B9,"Arlington, VA"
ARLVX371187B9AF852,"Chiswick, Greater London, England"
ARLW2WB1187FB4E88D,"Pennsylvania"
ARLWBIX1187B992342,"California - LA"
ARLWCWE11F4C8419E5,"Sincelejo, Sucre, Colombia."
ARLWCYF1187B9916E6,"Syracuse, NY"
ARLWJCM11F50C500AE,"Puerto Rico US"
ARLWKMO1187FB4E6FE,"Birmingham, England"
ARLWLSJ11F50C49C83,"Kentucky"
ARLWOI91187B9A1B38,"ALTON, Illinois"
ARLWOKG122BCFCBE7C,"Athens, Greece"
ARLWPKR1269FCCFE2C,"Whitehaven, TN"
ARLWR3D1187B9B9E5C,"Highland Park New Jersey USA"
ARLWR721187B9A03C9,"Humboldt, TN"
